feature_id,site_name,original_url,normalized_url,domain,status,resolution_method,local_path,error,review_status,rights_status
LSTA-OLD-TRIPOLI-000071,جامع محمود خزنا دار ‎‎‎‎‎‎,https://mymaps.usercontent.google.com/hostedimage/m/*/3AE5a_Gxbb2oUm6wdJRqfv-gwrKEMLCA5AHeGNDkGqu1_adBP5eeuB646wBfGM0sl1B8WU2SIA9qzTBZ3qVsPBuyRveDR47OMNcJwWYaS_zHN5TqU06NN5BsZTCm8nnPXHKQ2hRH7eOW2tm5JVqXMZxf1Qru7PUBdp-Ho3TyjCi1z3fmiHXNiV3TiXQJYnDOkEkJLooexDGrjPX-aLNriJdnzmFV5_xgOdHZK5F_HA-qSR0kZMJwmfV4moSWaP_w?authuser=1&fife=s16383,https://mymaps.usercontent.google.com/hostedimage/m/*/3AE5a_Gxbb2oUm6wdJRqfv-gwrKEMLCA5AHeGNDkGqu1_adBP5eeuB646wBfGM0sl1B8WU2SIA9qzTBZ3qVsPBuyRveDR47OMNcJwWYaS_zHN5TqU06NN5BsZTCm8nnPXHKQ2hRH7eOW2tm5JVqXMZxf1Qru7PUBdp-Ho3TyjCi1z3fmiHXNiV3TiXQJYnDOkEkJLooexDGrjPX-aLNriJdnzmFV5_xgOdHZK5F_HA-qSR0kZMJwmfV4moSWaP_w?authuser=1&fife=s16383,mymaps.usercontent.google.com,googleusercontent,rights_and_availability_review,,ephemeral Google-hosted URL,pending_review,unknown
LSTA-OLD-TRIPOLI-000071,جامع محمود خزنا دار ‎‎‎‎‎‎,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,gstatic.com,google_maps,replace_with_reviewed_local_asset,,Google Maps asset is not a durable production source,pending_review,unknown
LSTA-OLD-TRIPOLI-000072,"او بما يعرف مسجد السريا الحمراء مسجد القلعة 
 ‎‎",https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,gstatic.com,google_maps,replace_with_reviewed_local_asset,,Google Maps asset is not a durable production source,pending_review,unknown
LSTA-OLD-TRIPOLI-000073,جامع أحمد باشا القرمانللي‎,https://lh3.googleusercontent.com/umsh/AN6v0v5z5foM-fNxElVtsP0DTzuDAUVihwGZoC27CwUcewLuiaJUM1j-gNy3nb0KPnFOT-Bl9ZuDTgVzZy6t4m-zOOY4VqHWVulgrLs-WxKb4s5QSbAL8WBewktkVVCX6_TaslySk6HDRHsi5q8hSa7MFag1gaSEqfLSKYqX-M5O_3H_iufI4ZKwFjZnVPve-9hBZdjVmeI73oCKI1chphMSpUhKZYtsYUyS1uV6Ag90SanitX7mKVnKVGkDQTwq_kljVtxfl_KZfTKTcBImp5wNBtbAlsX5Jq1frrGpVEbjWUvlecqyYZPFzo_9uWo6DvVuqW11m6hULR4JaiProCTaPrOEnpuLD8YSPG-umpNy2OdQ7w_8f7wYGgYO5lw-v-9eH4q9CoI-TrQFFfmXQ61zbL3fMcyYucUvJRl6QCHUi1SmOj3h4b6piRjkkF8pUSihHWMWgebY8duTgABizSEcWNgoO9SwUt6Uc7prBOjynDO_D_NljQ0QRER0FEPVV8CUKNk-5YmJLu8KPXk783Ip6zf2nPl67ebS8kbF7mzyuOqHlZqkGj60_YN6Y6fy8y8brJ-aJzx3ECl74p2QXlx270z5N9QS2j8aTbqty9ZyUCv-CHOzUAWqCvWZi7NiYRYdSUO1toUqpx_0THtnz6ijFH3RPKCpR86FBA_EeH3xSz83ljUaTdrqWGrQ8AwoeNoaitbjOK9sMRo,https://lh3.googleusercontent.com/umsh/AN6v0v5z5foM-fNxElVtsP0DTzuDAUVihwGZoC27CwUcewLuiaJUM1j-gNy3nb0KPnFOT-Bl9ZuDTgVzZy6t4m-zOOY4VqHWVulgrLs-WxKb4s5QSbAL8WBewktkVVCX6_TaslySk6HDRHsi5q8hSa7MFag1gaSEqfLSKYqX-M5O_3H_iufI4ZKwFjZnVPve-9hBZdjVmeI73oCKI1chphMSpUhKZYtsYUyS1uV6Ag90SanitX7mKVnKVGkDQTwq_kljVtxfl_KZfTKTcBImp5wNBtbAlsX5Jq1frrGpVEbjWUvlecqyYZPFzo_9uWo6DvVuqW11m6hULR4JaiProCTaPrOEnpuLD8YSPG-umpNy2OdQ7w_8f7wYGgYO5lw-v-9eH4q9CoI-TrQFFfmXQ61zbL3fMcyYucUvJRl6QCHUi1SmOj3h4b6piRjkkF8pUSihHWMWgebY8duTgABizSEcWNgoO9SwUt6Uc7prBOjynDO_D_NljQ0QRER0FEPVV8CUKNk-5YmJLu8KPXk783Ip6zf2nPl67ebS8kbF7mzyuOqHlZqkGj60_YN6Y6fy8y8brJ-aJzx3ECl74p2QXlx270z5N9QS2j8aTbqty9ZyUCv-CHOzUAWqCvWZi7NiYRYdSUO1toUqpx_0THtnz6ijFH3RPKCpR86FBA_EeH3xSz83ljUaTdrqWGrQ8AwoeNoaitbjOK9sMRo,lh3.googleusercontent.com,googleusercontent,rights_and_availability_review,,ephemeral Google-hosted URL,pending_review,unknown
LSTA-OLD-TRIPOLI-000073,جامع أحمد باشا القرمانللي‎,https://lh3.googleusercontent.com/umsh/AN6v0v505XXuKMcYG96J8YWiY-BMFsqZ1mOVFWc3MU_HSzsA69YP6mDcGbR_KZptw_5KMWrTAcX-jSTj6fVHGuI5y_TuZOcQGbLD0EVZa3qI2jmv4TOw4CiV5RmS6ZMUt23LvqiH2fyE4bd_MHNPD8KW1-TmCaWehkmAtXKLbyjbrierC8lDcgDQlRJEhTxj8Ey2DJp-R_Zb4FQYCvl9uudqg2C38r22jHmr7FkGY0kiG3CyRRRKPbv1ucN7_hZS0WBbqsv0flQ5wegJugFGMBgKbXzU_jjoB9SGNo2FHKbAqxPgbv75wmKpzKSVXyt6KVaCwb9T1k4rx5iNNFN6HQkdbhB7RiLpjdLH9vkofWZkkIxZaGgRprAlpIj1tlabXjy09bANRBlgUUsBKRGzGzq2AG55jVWIwWbT19BX99mWuCF79YtAZdYoId7YuMT3eeJ7nnIyKR8YdgDkM2RZHbKc_MR6MpT1iB8KeCK0ZrXhT_oMQSX_AnXpRcjqPPJ6nLglhO9Sx-MFdbIfNuep56aiw_7fcKV1eAksTDpWZAhl4gsAae6qVPklikQHmgtbrdrktESqb-nR264DsNZUv0tWqcx_0XboL3TRYsCyW7TeEuqq9E3x8ZPtjBz98Bkq2zCjuPb3eDOdaV4Tis1ymjTHF6qZI3a9gedLaJpbF8-QYg8wpnm7-lK8LQBptXyZ9g7TzCT7njCPPC8,https://lh3.googleusercontent.com/umsh/AN6v0v505XXuKMcYG96J8YWiY-BMFsqZ1mOVFWc3MU_HSzsA69YP6mDcGbR_KZptw_5KMWrTAcX-jSTj6fVHGuI5y_TuZOcQGbLD0EVZa3qI2jmv4TOw4CiV5RmS6ZMUt23LvqiH2fyE4bd_MHNPD8KW1-TmCaWehkmAtXKLbyjbrierC8lDcgDQlRJEhTxj8Ey2DJp-R_Zb4FQYCvl9uudqg2C38r22jHmr7FkGY0kiG3CyRRRKPbv1ucN7_hZS0WBbqsv0flQ5wegJugFGMBgKbXzU_jjoB9SGNo2FHKbAqxPgbv75wmKpzKSVXyt6KVaCwb9T1k4rx5iNNFN6HQkdbhB7RiLpjdLH9vkofWZkkIxZaGgRprAlpIj1tlabXjy09bANRBlgUUsBKRGzGzq2AG55jVWIwWbT19BX99mWuCF79YtAZdYoId7YuMT3eeJ7nnIyKR8YdgDkM2RZHbKc_MR6MpT1iB8KeCK0ZrXhT_oMQSX_AnXpRcjqPPJ6nLglhO9Sx-MFdbIfNuep56aiw_7fcKV1eAksTDpWZAhl4gsAae6qVPklikQHmgtbrdrktESqb-nR264DsNZUv0tWqcx_0XboL3TRYsCyW7TeEuqq9E3x8ZPtjBz98Bkq2zCjuPb3eDOdaV4Tis1ymjTHF6qZI3a9gedLaJpbF8-QYg8wpnm7-lK8LQBptXyZ9g7TzCT7njCPPC8,lh3.googleusercontent.com,googleusercontent,rights_and_availability_review,,ephemeral Google-hosted URL,pending_review,unknown
LSTA-OLD-TRIPOLI-000073,جامع أحمد باشا القرمانللي‎,https://lh3.googleusercontent.com/umsh/AN6v0v5BlDu6nYHArtYfbWct3JD1k-_OD3V5YYYSkAukcBSOEtIoi-N4pu24MbF-dCzXJT5qbjD-Q1i5FkKFUTE1XfOBOG4sg4PKv4ga-YDmQDxYrlWyOoAfp1EcLM_QQ8YgV9UoX75HXQdHx0Gy-JHj6CjscI4TbI2XzrWe9q0MdZycBbWvrlwNMOzuxNg-bQAVZvkOoNV8F-S5CdBVAHaHWdGRJ6vSCn8OIaiJ9tUKn0K4giHuJ-EI7DEvXPdGPZ3vjavFJen_RUeLuy3K7U8ca7kASLTbiXurizz-k3W6BHnmmZ8tSQG4HsSlAec72FAqJetUIDetbexOf1XIOsaPlYl0qhxoSvhIMq0jHUCxJFkfy3v_kzNee9oPaHE1udCTCdbk2LN5Ku1C4-Np6sZQiwt4AAB6Z5rUgzco5Q01ILYweYpMQ2uILQ51Hv6rvhx1ggvYBaZXHiaGgHSHOCJ8k2dTf78uWo1Fz3t1VOEhP4so1L3MpZc1OblGcQZla3fXz-28GCUtlsmanKND8DIaIyRjRyTCrt33Dubue5cLbvpAacWoig-LjZkcgYDlapOyDHXW4fE34SJ-m5XX-NmWmQvuN1q05wdyCGJkx_yvFZDpsdIRGu2Q6Qq4QL9waZkXPI_jVcIpPj1shUi-9zTc4UgM_talQhkvZ6RXEwY6rxeNHp0o2OWbT_2IjMYkGWzy20Yr4Ap0kA,https://lh3.googleusercontent.com/umsh/AN6v0v5BlDu6nYHArtYfbWct3JD1k-_OD3V5YYYSkAukcBSOEtIoi-N4pu24MbF-dCzXJT5qbjD-Q1i5FkKFUTE1XfOBOG4sg4PKv4ga-YDmQDxYrlWyOoAfp1EcLM_QQ8YgV9UoX75HXQdHx0Gy-JHj6CjscI4TbI2XzrWe9q0MdZycBbWvrlwNMOzuxNg-bQAVZvkOoNV8F-S5CdBVAHaHWdGRJ6vSCn8OIaiJ9tUKn0K4giHuJ-EI7DEvXPdGPZ3vjavFJen_RUeLuy3K7U8ca7kASLTbiXurizz-k3W6BHnmmZ8tSQG4HsSlAec72FAqJetUIDetbexOf1XIOsaPlYl0qhxoSvhIMq0jHUCxJFkfy3v_kzNee9oPaHE1udCTCdbk2LN5Ku1C4-Np6sZQiwt4AAB6Z5rUgzco5Q01ILYweYpMQ2uILQ51Hv6rvhx1ggvYBaZXHiaGgHSHOCJ8k2dTf78uWo1Fz3t1VOEhP4so1L3MpZc1OblGcQZla3fXz-28GCUtlsmanKND8DIaIyRjRyTCrt33Dubue5cLbvpAacWoig-LjZkcgYDlapOyDHXW4fE34SJ-m5XX-NmWmQvuN1q05wdyCGJkx_yvFZDpsdIRGu2Q6Qq4QL9waZkXPI_jVcIpPj1shUi-9zTc4UgM_talQhkvZ6RXEwY6rxeNHp0o2OWbT_2IjMYkGWzy20Yr4Ap0kA,lh3.googleusercontent.com,googleusercontent,rights_and_availability_review,,ephemeral Google-hosted URL,pending_review,unknown
LSTA-OLD-TRIPOLI-000073,جامع أحمد باشا القرمانللي‎,https://lh3.googleusercontent.com/umsh/AN6v0v57D2ZFdKNqsOsRt3-D_0QvNdQdIXw2EGMboqnA5unmVWsqdqP9gTo68KcstC4cqgf79If8MpPiBSr8Vrs4hDLZo4dLbHgZY3f3fpr3YKlTdcfdMBw5rwCFv55YunjU1oId8OYLW9Y26hJGRMZycQjyEzCOPJoIA6Q086iiEG7C9FbgmwbcEm49BgZnBsdQxfTR-OIVTZ9h48DA9E2LYMbavq2u187ibr5PIFCR9Fz1_-Qv3TIu2UMmihuKi-3R5ALAEeZXL1zx0Jj-tdQ4F91ia6UR3JVGpbiHHWNRUuBOOYev2Vb6ons5OEqbPsWYvu2aGoUoincoHzR5DDiYasVPZ5PmHjM13R_TT0jxmLjQ-l0El1IMEwC_TK9mNkoHZoLdaeYwxeFWyy-f4k0Fh9etDCDh-rIZEMlq8L2p6-v2RSYJeu93GZ6f6VqDAtc-46SXrlydB7uypxlmp29pJERHCszsC4geyY_ebzsWOh__6j24C2wz1gc6Rw9W9fd06CnhaHr2LiiCtKga34Ykvo3OPgNHdh_2_y697vVxwQkQaduPNdyVTubKjZgSp7Kb7hrbs2bOQ3zKvrcfRMfqHND3uMI7mBiAR5VUm2SAXlDjT8xfCTZDHqmdudXlF_V0tJYdZWxSK6iWmoeIjAF_Ju-t-cBzAE8tFcYElXjVVu_9EDhXhztTmJ3ZE6TrHtS8VRL85OSIM5E,https://lh3.googleusercontent.com/umsh/AN6v0v57D2ZFdKNqsOsRt3-D_0QvNdQdIXw2EGMboqnA5unmVWsqdqP9gTo68KcstC4cqgf79If8MpPiBSr8Vrs4hDLZo4dLbHgZY3f3fpr3YKlTdcfdMBw5rwCFv55YunjU1oId8OYLW9Y26hJGRMZycQjyEzCOPJoIA6Q086iiEG7C9FbgmwbcEm49BgZnBsdQxfTR-OIVTZ9h48DA9E2LYMbavq2u187ibr5PIFCR9Fz1_-Qv3TIu2UMmihuKi-3R5ALAEeZXL1zx0Jj-tdQ4F91ia6UR3JVGpbiHHWNRUuBOOYev2Vb6ons5OEqbPsWYvu2aGoUoincoHzR5DDiYasVPZ5PmHjM13R_TT0jxmLjQ-l0El1IMEwC_TK9mNkoHZoLdaeYwxeFWyy-f4k0Fh9etDCDh-rIZEMlq8L2p6-v2RSYJeu93GZ6f6VqDAtc-46SXrlydB7uypxlmp29pJERHCszsC4geyY_ebzsWOh__6j24C2wz1gc6Rw9W9fd06CnhaHr2LiiCtKga34Ykvo3OPgNHdh_2_y697vVxwQkQaduPNdyVTubKjZgSp7Kb7hrbs2bOQ3zKvrcfRMfqHND3uMI7mBiAR5VUm2SAXlDjT8xfCTZDHqmdudXlF_V0tJYdZWxSK6iWmoeIjAF_Ju-t-cBzAE8tFcYElXjVVu_9EDhXhztTmJ3ZE6TrHtS8VRL85OSIM5E,lh3.googleusercontent.com,googleusercontent,rights_and_availability_review,,ephemeral Google-hosted URL,pending_review,unknown
LSTA-OLD-TRIPOLI-000073,جامع أحمد باشا القرمانللي‎,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,gstatic.com,google_maps,replace_with_reviewed_local_asset,,Google Maps asset is not a durable production source,pending_review,unknown
LSTA-OLD-TRIPOLI-000074,جامع الناقة ‎,https://lh3.googleusercontent.com/umsh/AN6v0v7JttJ9q0vaK6PN5hgF0Y-exNlo6IeaQY2BBfZYU2rW_njDP9d_cweAKZq5Ywk7vMgCbXHyahiaM_Dw7m6EnAijrZkY7JSj2fFfAXzsBqz3FYKODnuCNp0_M1VwSwAcm1KTPlB7c2DvRZo25m-el633hftb1Npu2lSqax1RrCffmj85LVX3paWECwt7lnJDOTe3DfoO9AuDh3lcwPKnh3xDNLBkHHiHzj3wkn_vfaSrNjW7Gcuv6_5lq2G77Q0K_CIA11s2VCyfL49GGtNvEKaqO3kkTlFS95FXOgAknZrLQmwtm_ImcTJoSuXlolQnxZaJUuR9DJX2V2or4TEWPk7vtnOmDTXAv_majKg_0CXn7zgu3rWn3IgwYIW3iV8YU91v-hEQ1vvnYAFgOXT_uYMnioGq6DO1duDSFR6CZYQIBRVT8xB1nyczeJ5Pmfj5HAN6TJ188EkHOAPDRKsmIRD3e57UjUAgjzkNd8Tet6mVn4TsxM9tR2Wn-LTLX1TTgxxsq6GeNFix07uPcFk9YBTwekqlXPsdtR6dbdIINaVKuTQy9-FmwhHS6f6cAiKThpNhWMRNgYIG6lXB9EzZMoL16cDaTkLGCYQbaNjBvijZpLlFitV4Fs4HVplWRDHeM0LHqh7xxuFdfbQSdyxYdlTO7gYd5CBjQV_JRM7tvbsS_g7DbURuxaRH9sJd7pVzJ1qnUSW4L8M,https://lh3.googleusercontent.com/umsh/AN6v0v7JttJ9q0vaK6PN5hgF0Y-exNlo6IeaQY2BBfZYU2rW_njDP9d_cweAKZq5Ywk7vMgCbXHyahiaM_Dw7m6EnAijrZkY7JSj2fFfAXzsBqz3FYKODnuCNp0_M1VwSwAcm1KTPlB7c2DvRZo25m-el633hftb1Npu2lSqax1RrCffmj85LVX3paWECwt7lnJDOTe3DfoO9AuDh3lcwPKnh3xDNLBkHHiHzj3wkn_vfaSrNjW7Gcuv6_5lq2G77Q0K_CIA11s2VCyfL49GGtNvEKaqO3kkTlFS95FXOgAknZrLQmwtm_ImcTJoSuXlolQnxZaJUuR9DJX2V2or4TEWPk7vtnOmDTXAv_majKg_0CXn7zgu3rWn3IgwYIW3iV8YU91v-hEQ1vvnYAFgOXT_uYMnioGq6DO1duDSFR6CZYQIBRVT8xB1nyczeJ5Pmfj5HAN6TJ188EkHOAPDRKsmIRD3e57UjUAgjzkNd8Tet6mVn4TsxM9tR2Wn-LTLX1TTgxxsq6GeNFix07uPcFk9YBTwekqlXPsdtR6dbdIINaVKuTQy9-FmwhHS6f6cAiKThpNhWMRNgYIG6lXB9EzZMoL16cDaTkLGCYQbaNjBvijZpLlFitV4Fs4HVplWRDHeM0LHqh7xxuFdfbQSdyxYdlTO7gYd5CBjQV_JRM7tvbsS_g7DbURuxaRH9sJd7pVzJ1qnUSW4L8M,lh3.googleusercontent.com,googleusercontent,rights_and_availability_review,,ephemeral Google-hosted URL,pending_review,unknown
LSTA-OLD-TRIPOLI-000074,جامع الناقة ‎,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,gstatic.com,google_maps,replace_with_reviewed_local_asset,,Google Maps asset is not a durable production source,pending_review,unknown
LSTA-OLD-TRIPOLI-000075,جامع شان الشأن/مسجد الشنشان‎‎,https://lh3.googleusercontent.com/umsh/AN6v0v6XYBxUWsumAe6VqMqpmEb2ZIyJQkcaXEZB5uq8XT_JgUjk_YbAkShWh6vZrBqDCpby0LnYrMQYSpMSzFw6RgKp_cFa8t6cRlklE4drQP80igdbgpRr0ajlzackmZtPR2tos08hc3Balztk_U4PJg98DnLucnRC21dMQ_q9CsAsjrNHK-vgmynhxJXoLHpB28t3CjBxLXhASMifv5qICr94P6igKaWOG2sgZLe75HnOAkBshq6uPjZVVwCjpvmNFES-nyicjDrfs4E77k-poc-LrIbPg7JV8KgTRabejtyiV5-KBuTNbl59gJyMAw7s5qzeZi_jh_wGGQNW7FrjdpqxumQK7KvOVvvVDsJJflVonFObdMvvDt8gI-1yDU0AKwgJtj4uGNA4gJLT8AsCTnF_MCuN7rPudiVnybvh2GV4naV2RV3nYT7KFJKTw4UA7qVyA9_6RGykvQzFbOMfcOzlyxEM-ATO8nDcVOmJOt5hLYYanFXOzmzfhPLaQINZfg4cdrXlS4ZnsIimFoQ1cJYIfi8__2A-90ouoM0Ej4JsiUst44TzPcVSjAh9uFgTrPATs9SUdfl5A3OaHARDR1rPp2j1ORC0rutQVh18ApIaWz8l2VFEavIli0mth3mAdTDGtcH50zwH_LNIpnoleIM-pllNdOqnPKExtrTuygXvjHVQvP_TzOdNOK7fXxZorRvXN3KuOWQ,https://lh3.googleusercontent.com/umsh/AN6v0v6XYBxUWsumAe6VqMqpmEb2ZIyJQkcaXEZB5uq8XT_JgUjk_YbAkShWh6vZrBqDCpby0LnYrMQYSpMSzFw6RgKp_cFa8t6cRlklE4drQP80igdbgpRr0ajlzackmZtPR2tos08hc3Balztk_U4PJg98DnLucnRC21dMQ_q9CsAsjrNHK-vgmynhxJXoLHpB28t3CjBxLXhASMifv5qICr94P6igKaWOG2sgZLe75HnOAkBshq6uPjZVVwCjpvmNFES-nyicjDrfs4E77k-poc-LrIbPg7JV8KgTRabejtyiV5-KBuTNbl59gJyMAw7s5qzeZi_jh_wGGQNW7FrjdpqxumQK7KvOVvvVDsJJflVonFObdMvvDt8gI-1yDU0AKwgJtj4uGNA4gJLT8AsCTnF_MCuN7rPudiVnybvh2GV4naV2RV3nYT7KFJKTw4UA7qVyA9_6RGykvQzFbOMfcOzlyxEM-ATO8nDcVOmJOt5hLYYanFXOzmzfhPLaQINZfg4cdrXlS4ZnsIimFoQ1cJYIfi8__2A-90ouoM0Ej4JsiUst44TzPcVSjAh9uFgTrPATs9SUdfl5A3OaHARDR1rPp2j1ORC0rutQVh18ApIaWz8l2VFEavIli0mth3mAdTDGtcH50zwH_LNIpnoleIM-pllNdOqnPKExtrTuygXvjHVQvP_TzOdNOK7fXxZorRvXN3KuOWQ,lh3.googleusercontent.com,googleusercontent,rights_and_availability_review,,ephemeral Google-hosted URL,pending_review,unknown
LSTA-OLD-TRIPOLI-000075,جامع شان الشأن/مسجد الشنشان‎‎,https://lh3.googleusercontent.com/umsh/AN6v0v4P-HnV8tUdy3tDageTvb5JjfV0NzafvC9sJwD-wZeCuRrJwtZAXEJocD8sZF70r-BqTbQ9yJH7AyU84vgyoaPRIOdjjMsrdK8wN-KkWSfSAH-CLFqDP2_KVp39h_KgPg1JGZCLwEdVsGAIKlNJZEJ7-YFWqQfY8Hc0zLKSk0DlkyYvuacp2vzZyWSmesDomxc7kt0NVyFaI1Qfgek036qQFPtYMLMvmnJBaSUQct7EhyG8-i4LmXoeNOzBd1K0Ku-k4lychsJqg4F4blB372TRK9H2k-1s5TKbtLSM64nwuuHis8jNtliZGrZk5eNYv49QzBEUV_dzOjgQ57JLXUwerSzvmqfK2pPN9u-zXsL6xYHgZKuP8srfJ37_IGdaP9C3_KPcVXGHD7RdwcZJ6k-L2XTkpPngeZCrSVSDOrrP4a7rx7AzTk6aEfN8S_37VmHOCnxxR1xak0Y7XoEXH7j-AvEyM9VULDeXPGR0ipCwTsFlISH_v46sGwRxZ7FBImiFpp8KQce-l0ukGGJz5mFBoZ4TKPTzba8qmrMhjzpVtHyG46U9OXuWk9WsK2j9coZ_VRGGpWygnag046hHB8hCTyMwT51khICmYWsR-BhJ6X0fSOhdfCJIMANCiGoxMDhF6MPbPuuVv4bCqxJnAEUEknnkKFWfhTy4ANU9Lf3sGPuJBFRVNlPv4L2qJn3MGIC79ygG72k,https://lh3.googleusercontent.com/umsh/AN6v0v4P-HnV8tUdy3tDageTvb5JjfV0NzafvC9sJwD-wZeCuRrJwtZAXEJocD8sZF70r-BqTbQ9yJH7AyU84vgyoaPRIOdjjMsrdK8wN-KkWSfSAH-CLFqDP2_KVp39h_KgPg1JGZCLwEdVsGAIKlNJZEJ7-YFWqQfY8Hc0zLKSk0DlkyYvuacp2vzZyWSmesDomxc7kt0NVyFaI1Qfgek036qQFPtYMLMvmnJBaSUQct7EhyG8-i4LmXoeNOzBd1K0Ku-k4lychsJqg4F4blB372TRK9H2k-1s5TKbtLSM64nwuuHis8jNtliZGrZk5eNYv49QzBEUV_dzOjgQ57JLXUwerSzvmqfK2pPN9u-zXsL6xYHgZKuP8srfJ37_IGdaP9C3_KPcVXGHD7RdwcZJ6k-L2XTkpPngeZCrSVSDOrrP4a7rx7AzTk6aEfN8S_37VmHOCnxxR1xak0Y7XoEXH7j-AvEyM9VULDeXPGR0ipCwTsFlISH_v46sGwRxZ7FBImiFpp8KQce-l0ukGGJz5mFBoZ4TKPTzba8qmrMhjzpVtHyG46U9OXuWk9WsK2j9coZ_VRGGpWygnag046hHB8hCTyMwT51khICmYWsR-BhJ6X0fSOhdfCJIMANCiGoxMDhF6MPbPuuVv4bCqxJnAEUEknnkKFWfhTy4ANU9Lf3sGPuJBFRVNlPv4L2qJn3MGIC79ygG72k,lh3.googleusercontent.com,googleusercontent,rights_and_availability_review,,ephemeral Google-hosted URL,pending_review,unknown
LSTA-OLD-TRIPOLI-000075,جامع شان الشأن/مسجد الشنشان‎‎,https://lh3.googleusercontent.com/umsh/AN6v0v6ECWaaL7gowSP3lVE45SfGtvpezVjYWqPn_sLeGr39xWi_VK_WEG8ivnePK2gKs1y-andDqVHJIwN0o6n1uYcKejqC1A1u3m_2xDgZa1qZve2S125lDgCIdc0kvdbPvNUlYZNe-xlWizzb6l0Vb516B6P1NSdpxghr-7rNR81sgkknUl6Gt23Z96B7voyGAPi2QYrN9smDwDyRQ8P1ryMQc9IDmBvCyFuerg1XeAFu_OtlEGhuq9A9d5FTqTMp_YRZ-yLY6jZNXYOxS2So96uKsdfUttYpKGhXaE3Gt9IkzyzC1uy_CF1jOxYiUoB-4BqKI0rxuLVsILPEC8Oh-HBatixhOhr1kEOYRZScnBov1wDK-978s4XyrBxz9ZbahvuvLbhr-dg5lvF_Fwwg6Xb3b0-KcEPFGPW3IlLBSMrvoe77JGPSiIRFwNyUSve1dEtWiP_r-5sSmpsBynPiseYJFJYNrezeZMkoQk4vy0s80l0LSg0N6S_3vv95dsCdBGkrYndvGnpLb3Rzraz7DmXSRGoPiHkcmqAOFZwTWyY2vbKc7n5lfLk-qhVYmcEw09SECUzAtDftArZXMToUPhdU8EiJMnC_LGwO-8OS9vbirNvDyHbq73mmOTTP_rZeosq5e2kCBW2b6yPrExJWwXljv1qprRiOu51DTIImWiBZmR05kz1rPZFRARhdhz_mj8-pB2s4TYs,https://lh3.googleusercontent.com/umsh/AN6v0v6ECWaaL7gowSP3lVE45SfGtvpezVjYWqPn_sLeGr39xWi_VK_WEG8ivnePK2gKs1y-andDqVHJIwN0o6n1uYcKejqC1A1u3m_2xDgZa1qZve2S125lDgCIdc0kvdbPvNUlYZNe-xlWizzb6l0Vb516B6P1NSdpxghr-7rNR81sgkknUl6Gt23Z96B7voyGAPi2QYrN9smDwDyRQ8P1ryMQc9IDmBvCyFuerg1XeAFu_OtlEGhuq9A9d5FTqTMp_YRZ-yLY6jZNXYOxS2So96uKsdfUttYpKGhXaE3Gt9IkzyzC1uy_CF1jOxYiUoB-4BqKI0rxuLVsILPEC8Oh-HBatixhOhr1kEOYRZScnBov1wDK-978s4XyrBxz9ZbahvuvLbhr-dg5lvF_Fwwg6Xb3b0-KcEPFGPW3IlLBSMrvoe77JGPSiIRFwNyUSve1dEtWiP_r-5sSmpsBynPiseYJFJYNrezeZMkoQk4vy0s80l0LSg0N6S_3vv95dsCdBGkrYndvGnpLb3Rzraz7DmXSRGoPiHkcmqAOFZwTWyY2vbKc7n5lfLk-qhVYmcEw09SECUzAtDftArZXMToUPhdU8EiJMnC_LGwO-8OS9vbirNvDyHbq73mmOTTP_rZeosq5e2kCBW2b6yPrExJWwXljv1qprRiOu51DTIImWiBZmR05kz1rPZFRARhdhz_mj8-pB2s4TYs,lh3.googleusercontent.com,googleusercontent,rights_and_availability_review,,ephemeral Google-hosted URL,pending_review,unknown
LSTA-OLD-TRIPOLI-000075,جامع شان الشأن/مسجد الشنشان‎‎,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,gstatic.com,google_maps,replace_with_reviewed_local_asset,,Google Maps asset is not a durable production source,pending_review,unknown
LSTA-OLD-TRIPOLI-000076,مسجد الزواية الكبيرة ‎‎,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,gstatic.com,google_maps,replace_with_reviewed_local_asset,,Google Maps asset is not a durable production source,pending_review,unknown
